Player Name,Clean Name,From,To,Pos,Ht,Wt,Birth Date,Birth Date(TextToColumn),Birth_Year,RetireAge,Colleges,URL,player_id,birthday year,retire age,career length
Nathan Knight,Nathan Knight,2021,2023,F-C,8-Jun,253,9/20/1997,20/9/1997,1997,26,William & Mary,https://www.basketball-reference.com/players/k/knighna01.html,knighna01,1997,26,2
Nathan Mensah,Nathan Mensah,2024,2024,F,8-Jun,230,4/9/1998,9/4/1998,1998,26,San Diego State,https://www.basketball-reference.com/players/m/mensana01.html,mensana01,1998,26,0
Naz Mitrou-Long,Naz Mitrou-Long,2018,2020,G,3-Jun,218,8/3/1993,3/8/1993,1993,27,Iowa State,https://www.basketball-reference.com/players/m/mitrona01.html,mitrona01,1993,27,2
Naz Reid,Naz Reid,2020,2025,F,9-Jun,264,8/26/1999,26/8/1999,1999,26,LSU,https://www.basketball-reference.com/players/r/reidna01.html,reidna01,1999,26,5
Anthony Miller,Anthony Miller,1995,2005,F,9-Jun,225,10/22/1971,22/10/1971,1971,34,Michigan State,https://www.basketball-reference.com/players/m/millean01.html,millean01,1971,34,10
Ndudi Ebi,Ndudi Ebi,2004,2005,F,9-Jun,200,6/18/1984,18/6/1984,1984,21,,https://www.basketball-reference.com/players/e/ebind01.html,ebind01,1984,21,1
Neal Walk,Neal Walk,1970,1977,C,10-Jun,220,7/29/1948,29/7/1948,1948,29,Florida,https://www.basketball-reference.com/players/w/walkne01.html,walkne01,1948,29,7
Ned Endress,Ned Endress,1947,1947,F-G,2-Jun,200,3/2/1918,2/3/1918,1918,29,University of Akron,https://www.basketball-reference.com/players/e/endrene01.html,endrene01,1918,29,0
Neemias Queta,Neemias Queta,2022,2025,C,Jul-00,245,7/13/1999,13/7/1999,1999,26,Utah State University,https://www.basketball-reference.com/players/q/quetane01.html,quetane01,1999,26,3
Negele Knight,Negele Knight,1991,1999,G,1-Jun,175,3/6/1967,6/3/1967,1967,32,Dayton,https://www.basketball-reference.com/players/k/knighne01.html,knighne01,1967,32,8
Neil Johnson,Neil Johnson,1967,1973,F-C,7-Jun,220,4/17/1943,17/4/1943,1943,30,"Tulsa, Creighton",https://www.basketball-reference.com/players/j/johnsne02.html,johnsne02,1943,30,6
Neil Johnston*,Neil Johnston,1952,1959,C,8-Jun,210,2/4/1929,4/2/1929,1929,30,Ohio State,https://www.basketball-reference.com/players/j/johnsne01.html,johnsne01,1929,30,7
Nelson Bobb,Nelson Bobb,1950,1953,G,Jun-00,170,2/25/1924,25/2/1924,1924,29,Temple,https://www.basketball-reference.com/players/b/bobbne01.html,bobbne01,1924,29,3
Arnie Risen*,Arnie Risen,1949,1958,C-F,9-Jun,200,10/9/1924,9/10/1924,1924,34,"Eastern Kentucky University, Ohio State",https://www.basketball-reference.com/players/r/risenar01.html,risenar01,1924,34,9
Nemanja Nedović,Nemanja Nedović,2014,2014,G,3-Jun,192,6/16/1991,16/6/1991,1991,23,,https://www.basketball-reference.com/players/n/nedovne01.html,nedovne01,1991,23,0
Austin Croshere,Austin Croshere,1998,2009,F,9-Jun,235,5/1/1975,1/5/1975,1975,34,Providence,https://www.basketball-reference.com/players/c/croshau01.html,croshau01,1975,34,11
Nenad Krstić,Nenad Krstić,2005,2011,C,Jul-00,240,7/25/1983,25/7/1983,1983,28,,https://www.basketball-reference.com/players/k/krstine01.html,krstine01,1983,28,6
Nerlens Noel,Nerlens Noel,2015,2023,C-F,10-Jun,220,4/10/1994,10/4/1994,1994,29,Kentucky,https://www.basketball-reference.com/players/n/noelne01.html,noelne01,1994,29,8
Nic Claxton,Nic Claxton,2020,2025,C,11-Jun,215,4/17/1999,17/4/1999,1999,26,Georgia,https://www.basketball-reference.com/players/c/claxtni01.html,claxtni01,1999,26,5
Bailey Howell*,Bailey Howell,1960,1971,F,7-Jun,210,1/20/1937,20/1/1937,1937,34,Mississippi State,https://www.basketball-reference.com/players/h/howelba01.html,howelba01,1937,34,11
Nick Calathes,Nick Calathes,2014,2015,G,6-Jun,213,2/7/1989,7/2/1989,1989,26,Florida,https://www.basketball-reference.com/players/c/calatni01.html,calatni01,1989,26,1
Belus Smawley,Belus Smawley,1947,1952,G-F,1-Jun,195,3/20/1918,20/3/1918,1918,34,Appalachian State University,https://www.basketball-reference.com/players/s/smawlbe01.html,smawlbe01,1918,34,5
Nick Fazekas,Nick Fazekas,2008,2008,F,11-Jun,235,6/17/1985,17/6/1985,1985,23,Nevada,https://www.basketball-reference.com/players/f/fazekni01.html,fazekni01,1985,23,0
Nick Johnson,Nick Johnson,2015,2015,G,3-Jun,202,12/22/1992,22/12/1992,1992,23,Arizona,https://www.basketball-reference.com/players/j/johnsni01.html,johnsni01,1992,23,0
Nick Jones,Nick Jones,1968,1973,G,2-Jun,190,3/28/1945,28/3/1945,1945,28,Oregon,https://www.basketball-reference.com/players/j/jonesni01.html,jonesni01,1945,28,5
Nick Mantis,Nick Mantis,1960,1963,G,3-Jun,190,12/7/1935,7/12/1935,1935,28,Northwestern,https://www.basketball-reference.com/players/m/mantini01.html,mantini01,1935,28,3
Nick Richards,Nick Richards,2021,2025,F-C,Jul-00,245,11/29/1997,29/11/1997,1997,28,Kentucky,https://www.basketball-reference.com/players/r/richani01.html,richani01,1997,28,4
Nick Shaback,Nick Shaback,1947,1947,G,11-May,180,9/10/1918,10/9/1918,1918,29,,https://www.basketball-reference.com/players/s/shabani01.html,shabani01,1918,29,0
Nick Smith Jr.,Nick Smith Jr.,2024,2025,G,2-Jun,185,4/18/2004,18/4/2004,2004,21,Arkansas,https://www.basketball-reference.com/players/s/smithni01.html,smithni01,2004,21,1
Ben Warley,Ben Warley,1963,1970,F-G,5-Jun,200,9/4/1936,4/9/1936,1936,34,Tennessee State,https://www.basketball-reference.com/players/w/warlebe01.html,warlebe01,1936,34,7
Nick Vanos,Nick Vanos,1986,1987,C,1-Jul,255,4/13/1963,13/4/1963,1963,24,Santa Clara,https://www.basketball-reference.com/players/v/vanosni01.html,vanosni01,1963,24,1
Nick Weatherspoon,Nick Weatherspoon,1974,1980,F,7-Jun,195,7/20/1950,20/7/1950,1950,30,Illinois,https://www.basketball-reference.com/players/w/weathni01.html,weathni01,1950,30,6
Bill Bradley*,Bill Bradley,1968,1977,F-G,5-Jun,205,7/28/1943,28/7/1943,1943,34,Princeton,https://www.basketball-reference.com/players/b/bradlbi01.html,bradlbi01,1943,34,9
Nickeil Alexander-Walker,Nickeil Alexander-Walker,2020,2025,G,5-Jun,205,9/2/1998,2/9/1998,1998,27,Virginia Tech,https://www.basketball-reference.com/players/a/alexani01.html,alexani01,1998,27,5
Nico Mannion,Nico Mannion,2021,2021,G,2-Jun,190,3/14/2001,14/3/2001,2001,20,Arizona,https://www.basketball-reference.com/players/m/mannini01.html,mannini01,2001,20,0
Nicolás Brussino,Nicolás Brussino,2017,2018,G-F,7-Jun,195,3/2/1993,2/3/1993,1993,25,,https://www.basketball-reference.com/players/b/brussni01.html,brussni01,1993,25,1
Nicolás Laprovíttola,Nicolás Laprovíttola,2017,2017,G,4-Jun,180,1/31/1990,31/1/1990,1990,27,,https://www.basketball-reference.com/players/l/laproni01.html,laproni01,1990,27,0
Nicolò Melli,Nicolò Melli,2020,2021,F,9-Jun,236,1/26/1991,26/1/1991,1991,30,,https://www.basketball-reference.com/players/m/mellini01.html,mellini01,1991,30,1
Bingo Smith,Bingo Smith,1970,1980,F-G,5-Jun,195,2/26/1946,26/2/1946,1946,34,Tulsa,https://www.basketball-reference.com/players/s/smithbi02.html,smithbi02,1946,34,10
Nigel Hayes,Nigel Hayes,2018,2018,F,8-Jun,254,12/16/1994,16/12/1994,1994,24,Wisconsin,https://www.basketball-reference.com/players/h/hayesni01.html,hayesni01,1994,24,0
Nigel Williams-Goss,Nigel Williams-Goss,2020,2020,G,2-Jun,190,9/16/1994,16/9/1994,1994,26,"Gonzaga, Washington",https://www.basketball-reference.com/players/w/willini01.html,willini01,1994,26,0
Nik Stauskas,Nik Stauskas,2015,2022,G,6-Jun,205,10/7/1993,7/10/1993,1993,29,Michigan,https://www.basketball-reference.com/players/s/stausni01.html,stausni01,1993,29,7
Nikita Wilson,Nikita Wilson,1988,1988,F,8-Jun,200,2/25/1964,25/2/1964,1964,24,LSU,https://www.basketball-reference.com/players/w/wilsoni01.html,wilsoni01,1964,24,0
Nikola Jokić,Nikola Jokić,2016,2025,C-F,11-Jun,284,2/19/1995,19/2/1995,1995,30,,https://www.basketball-reference.com/players/j/jokicni01.html,jokicni01,1995,30,9
Nikola Jović,Nikola Jović,2023,2025,G-F,10-Jun,209,6/9/2003,9/6/2003,2003,22,,https://www.basketball-reference.com/players/j/jovicni01.html,jovicni01,2003,22,2
Nikola Mirotić,Nikola Mirotić,2015,2019,F,10-Jun,250,2/11/1991,11/2/1991,1991,28,,https://www.basketball-reference.com/players/m/mirotni01.html,mirotni01,1991,28,4
Nikola Peković,Nikola Peković,2011,2016,C,11-Jun,307,1/3/1986,3/1/1986,1986,30,,https://www.basketball-reference.com/players/p/pekovni01.html,pekovni01,1986,30,5
Blake Griffin,Blake Griffin,2011,2023,F-C,9-Jun,250,3/16/1989,16/3/1989,1989,34,Oklahoma,https://www.basketball-reference.com/players/g/griffbl01.html,griffbl01,1989,34,12
Nikoloz Tskitishvili,Nikoloz Tskitishvili,2003,2006,F,Jul-00,225,4/14/1983,14/4/1983,1983,23,,https://www.basketball-reference.com/players/t/tskitni01.html,tskitni01,1983,23,3
Noah Clowney,Noah Clowney,2024,2025,F,10-Jun,210,7/14/2004,14/7/2004,2004,21,Alabama,https://www.basketball-reference.com/players/c/clownno01.html,clownno01,2004,21,1
Noah Vonleh,Noah Vonleh,2015,2023,F-C,10-Jun,257,8/24/1995,24/8/1995,1995,28,Indiana,https://www.basketball-reference.com/players/v/vonleno01.html,vonleno01,1995,28,8
Noble Jorgensen,Noble Jorgensen,1947,1953,C,9-Jun,228,5/18/1925,18/5/1925,1925,28,Iowa,https://www.basketball-reference.com/players/j/jorgeno01.html,jorgeno01,1925,28,6
Noel Felix,Noel Felix,2006,2006,F,9-Jun,225,10/4/1981,4/10/1981,1981,25,Fresno State,https://www.basketball-reference.com/players/f/felixno01.html,felixno01,1981,25,0
Nolan Smith,Nolan Smith,2012,2013,G,2-Jun,185,7/25/1988,25/7/1988,1988,25,Duke,https://www.basketball-reference.com/players/s/smithno01.html,smithno01,1988,25,1
Norm Baker,Norm Baker,1947,1947,G,Jun-00,180,2/17/1923,17/2/1923,1923,24,,https://www.basketball-reference.com/players/b/bakerno01.html,bakerno01,1923,24,0
Norm Cook,Norm Cook,1977,1978,F,8-Jun,210,3/21/1955,21/3/1955,1955,23,Kansas,https://www.basketball-reference.com/players/c/cookno01.html,cookno01,1955,23,1
Norm Grekin,Norm Grekin,1954,1954,F,5-Jun,180,6/22/1930,22/6/1930,1930,24,La Salle,https://www.basketball-reference.com/players/g/grekino01.html,grekino01,1930,24,0
Norm Mager,Norm Mager,1951,1951,F,5-Jun,185,3/23/1926,23/3/1926,1926,25,City College of New York,https://www.basketball-reference.com/players/m/magerno01.html,magerno01,1926,25,0
Blue Edwards,Blue Edwards,1990,1999,G-F,4-Jun,200,10/31/1965,31/10/1965,1965,34,East Carolina University,https://www.basketball-reference.com/players/e/edwarbl01.html,edwarbl01,1965,34,9
Norm Richardson,Norm Richardson,2002,2002,G,5-Jun,190,7/24/1979,24/7/1979,1979,23,Hofstra,https://www.basketball-reference.com/players/r/richano01.html,richano01,1979,23,0
Norm Stewart,Norm Stewart,1957,1957,F,5-Jun,205,1/20/1935,20/1/1935,1935,22,Missouri,https://www.basketball-reference.com/players/s/stewano01.html,stewano01,1935,22,0
Norm Swanson,Norm Swanson,1954,1954,F,6-Jun,210,10/4/1930,4/10/1930,1930,24,Detroit Mercy,https://www.basketball-reference.com/players/s/swansno01.html,swansno01,1930,24,0
Norm Van Lier,Norm Van Lier,1970,1979,G,1-Jun,173,4/1/1947,1/4/1947,1947,32,Saint Francis University,https://www.basketball-reference.com/players/v/vanlino01.html,vanlino01,1947,32,9
Norman Black,Norman Black,1981,1981,G,5-Jun,185,11/12/1957,12/11/1957,1957,24,Saint Joseph's,https://www.basketball-reference.com/players/b/blackno01.html,blackno01,1957,24,0
Norman Powell,Norman Powell,2016,2025,G,3-Jun,215,5/25/1993,25/5/1993,1993,32,UCLA,https://www.basketball-reference.com/players/p/powelno01.html,powelno01,1993,32,9
Normie Glick,Normie Glick,1950,1950,F,7-Jun,190,11/10/1927,10/11/1927,1927,23,Loyola Marymount,https://www.basketball-reference.com/players/g/glickno01.html,glickno01,1927,23,0
Norris Cole,Norris Cole,2012,2017,G,2-Jun,175,10/13/1988,13/10/1988,1988,29,Cleveland State University,https://www.basketball-reference.com/players/c/coleno01.html,coleno01,1988,29,5
Norris Coleman,Norris Coleman,1988,1988,F,8-Jun,210,9/27/1961,27/9/1961,1961,27,Kansas State,https://www.basketball-reference.com/players/c/colemno01.html,colemno01,1961,27,0
Norton Barnhill,Norton Barnhill,1977,1977,G,4-Jun,205,7/15/1953,15/7/1953,1953,24,Washington State,https://www.basketball-reference.com/players/b/barnhno01.html,barnhno01,1953,24,0
Norvel Pelle,Norvel Pelle,2020,2022,F-C,10-Jun,231,2/3/1993,3/2/1993,1993,29,,https://www.basketball-reference.com/players/p/pelleno01.html,pelleno01,1993,29,2
O.J. Mayo,O.J. Mayo,2009,2016,G,5-Jun,210,11/5/1987,5/11/1987,1987,29,USC,https://www.basketball-reference.com/players/m/mayooj01.html,mayooj01,1987,29,7
Obi Toppin,Obi Toppin,2021,2025,F,9-Jun,220,3/4/1998,4/3/1998,1998,27,Dayton,https://www.basketball-reference.com/players/t/toppiob01.html,toppiob01,1998,27,4
Obinna Ekezie,Obinna Ekezie,2000,2005,F-C,9-Jun,270,8/22/1975,22/8/1975,1975,30,Maryland,https://www.basketball-reference.com/players/e/ekeziob01.html,ekeziob01,1975,30,5
Ochai Agbaji,Ochai Agbaji,2023,2025,G,5-Jun,215,4/20/2000,20/4/2000,2000,25,Kansas,https://www.basketball-reference.com/players/a/agbajoc01.html,agbajoc01,2000,25,2
Odie Spears,Odie Spears,1949,1957,G,5-Jun,205,6/17/1924,17/6/1924,1924,33,Western Kentucky,https://www.basketball-reference.com/players/s/spearod01.html,spearod01,1924,33,8
Odis Allison,Odis Allison,1972,1972,F,6-Jun,195,10/2/1949,2/10/1949,1949,23,UNLV,https://www.basketball-reference.com/players/a/allisod01.html,allisod01,1949,23,0
OG Anunoby,OG Anunoby,2018,2025,F,7-Jun,232,7/17/1997,17/7/1997,1997,28,Indiana,https://www.basketball-reference.com/players/a/anunoog01.html,anunoog01,1997,28,7
Ognjen Kuzmić,Ognjen Kuzmić,2014,2015,C,1-Jul,251,5/16/1990,16/5/1990,1990,25,,https://www.basketball-reference.com/players/k/kuzmiog01.html,kuzmiog01,1990,25,1
Okaro White,Okaro White,2017,2019,F,8-Jun,205,8/13/1992,13/8/1992,1992,27,Florida State,https://www.basketball-reference.com/players/w/whiteok01.html,whiteok01,1992,27,2
Bob Boozer,Bob Boozer,1961,1971,F,8-Jun,215,4/26/1937,26/4/1937,1937,34,Kansas State,https://www.basketball-reference.com/players/b/boozebo01.html,boozebo01,1937,34,10
Oleksiy Pecherov,Oleksiy Pecherov,2008,2010,C,Jul-00,232,12/8/1985,8/12/1985,1985,25,,https://www.basketball-reference.com/players/p/pecheol01.html,pecheol01,1985,25,2
Oliver Lafayette,Oliver Lafayette,2010,2010,G,2-Jun,190,5/6/1984,6/5/1984,1984,26,Houston,https://www.basketball-reference.com/players/l/lafayol01.html,lafayol01,1984,26,0
Bob McCann,Bob McCann,1990,1998,F,6-Jun,244,4/22/1964,22/4/1964,1964,34,"Upsala College, Morehead State University",https://www.basketball-reference.com/players/m/mccanbo01.html,mccanbo01,1964,34,8
Oliver Robinson,Oliver Robinson,1983,1983,G,4-Jun,180,3/13/1960,13/3/1960,1960,23,UAB,https://www.basketball-reference.com/players/r/robinol01.html,robinol01,1960,23,0
Olivier Sarr,Olivier Sarr,2022,2024,C,Jul-00,237,2/20/1999,20/2/1999,1999,25,"Wake Forest, Kentucky",https://www.basketball-reference.com/players/s/sarrol01.html,sarrol01,1999,25,2
Olivier-Maxence Prosper,Olivier-Maxence Prosper,2024,2025,F,8-Jun,230,7/3/2002,3/7/2002,2002,23,"Clemson, Marquette",https://www.basketball-reference.com/players/p/prospol01.html,prospol01,2002,23,1
Ollie Darden,Ollie Darden,1968,1970,F-C,7-Jun,235,7/28/1944,28/7/1944,1944,26,Michigan,https://www.basketball-reference.com/players/d/dardeol01.html,dardeol01,1944,26,2
Ollie Johnson,Ollie Johnson,1973,1982,F,6-Jun,200,5/11/1949,11/5/1949,1949,33,Temple,https://www.basketball-reference.com/players/j/johnsol01.html,johnsol01,1949,33,9
Ollie Mack,Ollie Mack,1980,1982,G,3-Jun,185,6/6/1957,6/6/1957,1957,25,East Carolina University,https://www.basketball-reference.com/players/m/mackol01.html,mackol01,1957,25,2
Ollie Taylor,Ollie Taylor,1971,1974,G-F,2-Jun,194,3/7/1947,7/3/1947,1947,27,"San Jacinto College, Houston",https://www.basketball-reference.com/players/t/taylool01.html,taylool01,1947,27,3
Olumide Oyedeji,Olumide Oyedeji,2001,2003,C,10-Jun,240,5/11/1981,11/5/1981,1981,22,,https://www.basketball-reference.com/players/o/oyedeol01.html,oyedeol01,1981,22,2
Omar Cook,Omar Cook,2004,2005,G,1-Jun,190,1/28/1982,28/1/1982,1982,23,St. John's,https://www.basketball-reference.com/players/c/cookom01.html,cookom01,1982,23,1
Omari Johnson,Omari Johnson,2018,2018,F,9-Jun,220,11/26/1989,26/11/1989,1989,29,Oregon State,https://www.basketball-reference.com/players/j/johnsom01.html,johnsom01,1989,29,0
Omari Spellman,Omari Spellman,2019,2020,F,8-Jun,245,7/21/1997,21/7/1997,1997,23,Villanova,https://www.basketball-reference.com/players/s/spellom01.html,spellom01,1997,23,1
Omer Yurtseven,Omer Yurtseven,2022,2024,C,Jul-00,264,6/19/1998,19/6/1998,1998,26,"NC State, Georgetown",https://www.basketball-reference.com/players/y/yurtsom01.html,yurtsom01,1998,26,2
Omri Casspi,Omri Casspi,2010,2019,F,9-Jun,225,6/22/1988,22/6/1988,1988,31,,https://www.basketball-reference.com/players/c/casspom01.html,casspom01,1988,31,9
Onuralp Bitim,Onuralp Bitim,2024,2024,F,6-Jun,215,3/31/1999,31/3/1999,1999,25,,https://www.basketball-reference.com/players/b/bitimon01.html,bitimon01,1999,25,0
Onyeka Okongwu,Onyeka Okongwu,2021,2025,F,8-Jun,235,12/11/2000,11/12/2000,2000,25,USC,https://www.basketball-reference.com/players/o/okongon01.html,okongon01,2000,25,4
Orb Bowling,Orb Bowling,1968,1968,C,10-Jun,215,3/21/1939,21/3/1939,1939,29,Tennessee,https://www.basketball-reference.com/players/b/bowlior01.html,bowlior01,1939,29,0
Orien Greene,Orien Greene,2006,2011,G,4-Jun,208,2/4/1982,4/2/1982,1982,29,"Florida, Louisiana",https://www.basketball-reference.com/players/g/greenor01.html,greenor01,1982,29,5
Orlando Graham,Orlando Graham,1989,1989,F,8-Jun,220,5/5/1965,5/5/1965,1965,24,"West Texas A&M University, Auburn University at Montgomery",https://www.basketball-reference.com/players/g/grahaor01.html,grahaor01,1965,24,0
Orlando Johnson,Orlando Johnson,2013,2016,G,5-Jun,220,3/11/1989,11/3/1989,1989,27,"Loyola Marymount, UC Santa Barbara",https://www.basketball-reference.com/players/j/johnsor01.html,johnsor01,1989,27,3
Orlando Robinson,Orlando Robinson,2023,2025,F,Jul-00,235,7/10/2000,10/7/2000,2000,25,Fresno State,https://www.basketball-reference.com/players/r/robinor01.html,robinor01,2000,25,2
Bob Netolicky,Bob Netolicky,1968,1976,F-C,9-Jun,220,8/2/1942,2/8/1942,1942,34,Drake University,https://www.basketball-reference.com/players/n/netolbo01.html,netolbo01,1942,34,8
Bob Thornton,Bob Thornton,1986,1996,F-C,10-Jun,225,7/10/1962,10/7/1962,1962,34,"University of California, Irvine",https://www.basketball-reference.com/players/t/thornbo01.html,thornbo01,1962,34,10
Oscar Tshiebwe,Oscar Tshiebwe,2024,2025,F,9-Jun,260,11/27/1999,27/11/1999,1999,26,"West Virginia, Kentucky",https://www.basketball-reference.com/players/t/tshieos01.html,tshieos01,1999,26,1
Oshae Brissett,Oshae Brissett,2020,2024,F,7-Jun,210,6/20/1998,20/6/1998,1998,26,Syracuse,https://www.basketball-reference.com/players/b/brissos01.html,brissos01,1998,26,4
Oso Ighodaro,Oso Ighodaro,2025,2025,F,10-Jun,235,7/14/2002,14/7/2002,2002,23,Marquette,https://www.basketball-reference.com/players/i/ighodos01.html,ighodos01,2002,23,0
Ossie Schectman,Ossie Schectman,1947,1947,G,Jun-00,175,3/30/1919,30/3/1919,1919,28,Long Island University,https://www.basketball-reference.com/players/s/schecos01.html,schecos01,1919,28,0
Othell Wilson,Othell Wilson,1985,1987,G,Jun-00,190,10/26/1961,26/10/1961,1961,26,Virginia,https://www.basketball-reference.com/players/w/wilsoot01.html,wilsoot01,1961,26,2
Bobby Brown,Bobby Brown,2009,2018,G,2-Jun,175,9/24/1984,24/9/1984,1984,34,Cal State Fullerton,https://www.basketball-reference.com/players/b/brownbo02.html,brownbo02,1984,34,9
Othello Hunter,Othello Hunter,2009,2010,F,8-Jun,225,5/28/1986,28/5/1986,1986,24,Ohio State,https://www.basketball-reference.com/players/h/hunteot01.html,hunteot01,1986,24,1
Othyus Jeffers,Othyus Jeffers,2010,2014,G,5-Jun,200,8/5/1985,5/8/1985,1985,29,"University of Illinois at Chicago, Robert Morris University (IL)",https://www.basketball-reference.com/players/j/jeffeot01.html,jeffeot01,1985,29,4
Brad Lohaus,Brad Lohaus,1988,1998,F-C,11-Jun,230,9/29/1964,29/9/1964,1964,34,Iowa,https://www.basketball-reference.com/players/l/lohaubr01.html,lohaubr01,1964,34,10
Otis Howard,Otis Howard,1979,1979,F,7-Jun,220,11/5/1956,5/11/1956,1956,23,Austin Peay State University,https://www.basketball-reference.com/players/h/howarot01.html,howarot01,1956,23,0
Otis Smith,Otis Smith,1987,1992,G-F,5-Jun,210,1/30/1964,30/1/1964,1964,28,Jacksonville University,https://www.basketball-reference.com/players/s/smithot01.html,smithot01,1964,28,5
Brent Price,Brent Price,1993,2002,G,1-Jun,165,12/9/1968,9/12/1968,1968,34,"South Carolina, Oklahoma",https://www.basketball-reference.com/players/p/pricebr01.html,pricebr01,1968,34,9
